0.827702,76.101022
0.830497,75.916606
0.833272,75.728532
0.836026,75.536837
0.838759,75.341559
0.841471,75.142734
0.844162,74.940400
0.846832,74.734591
0.849481,74.525344
0.852108,74.312694
0.854714,74.096675
0.857299,73.877321
0.859862,73.654667
0.862404,73.428745
0.864925,73.199589
0.867423,72.967232
0.869900,72.731706
0.872355,72.493041
0.874789,72.251271
0.877201,72.006426
0.879590,71.758537
0.881958,71.507634
0.884303,71.253747
0.886627,70.996905
0.888928,70.737139
0.891207,70.474477
0.893464,70.208948
0.895699,69.940580
0.897911,69.669401
0.900100,69.395439
0.902268,69.118721
0.904412,68.839274
0.906534,68.557125
0.908633,68.272301
0.910710,67.984827
0.912764,67.694729
0.914795,67.402034
0.916803,67.106766
0.918788,66.808951
0.920751,66.508613
0.922690,66.205776
0.924606,65.900466
0.926499,65.592706
0.928369,65.282520
0.930216,64.969931
0.932039,64.654963
0.933839,64.337639
0.935616,64.017982
0.937369,63.696014
0.939099,63.371757
0.940806,63.045235
0.942489,62.716468
0.944148,62.385479
0.945784,62.052288
0.947396,61.716919
0.948985,61.379391
0.950549,61.039725
0.952090,60.697943
0.953608,60.354065
0.955101,60.008112
0.956570,59.660103
0.958016,59.310059
0.959437,58.957999
0.960835,58.603944
0.962209,58.247912
0.963558,57.889924
0.964884,57.529998
0.966185,57.168154
0.967462,56.804410
0.968715,56.438786
0.969944,56.071300
0.971148,55.701970
0.972329,55.330815
0.973485,54.957854
0.974616,54.583103
0.975723,54.206582
0.976806,53.828308
0.977865,53.448298
0.978899,53.066571
0.979908,52.683143
0.980893,52.298033
0.981854,51.911258
0.982789,51.522834
0.983701,51.132778
0.984588,50.741108
